,Orientation,Parent,Fluor,PWM,Window_size,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with
259,top,18,RFP,minus35,6,0.2019137374749953,"[39, 45]",29588,46,1.0,1.0
260,top,18,RFP,minus35,6,0.005280367208049628,"[40, 46]",2820,26814,1.0,1.0
261,top,18,RFP,minus35,6,0.031616754279391916,"[55, 61]",29610,24,1.0,1.0
262,top,18,RFP,minus35,6,0.6777079004690074,"[56, 62]",3148,26486,1.0,1.0
263,top,18,RFP,minus35,6,0.275036931200761,"[57, 63]",29561,73,1.0,1.0
264,top,18,RFP,minus35,6,0.0019494251898212725,"[65, 71]",29501,133,1.0,1.0
265,top,18,RFP,minus35,6,0.5992521528131844,"[68, 74]",29598,36,1.0,1.0
266,top,18,RFP,minus35,6,0.05945844250924004,"[75, 81]",29371,263,1.0,1.0
267,top,18,RFP,minus35,6,0.007014472763418301,"[77, 83]",29484,150,1.0,1.0
268,top,18,RFP,minus35,6,0.006158943214869883,"[78, 84]",29449,185,1.0,1.0
269,top,18,RFP,minus35,6,0.6128698767817977,"[79, 85]",2155,27479,1.0,1.0
270,top,18,RFP,minus35,6,0.9848840372665946,"[80, 86]",29618,16,1.0,1.0
271,top,18,RFP,minus35,6,0.3786222265165047,"[81, 87]",29623,11,1.0,1.0
272,top,18,RFP,minus35,6,0.020961488775830317,"[95, 101]",29504,130,1.0,1.0
273,top,18,RFP,minus35,6,0.1354116356833864,"[101, 107]",29612,22,1.0,1.0
274,top,18,RFP,minus35,6,0.16482329805029472,"[109, 115]",29437,197,1.0,1.0
275,top,18,RFP,minus35,6,0.35877368927015885,"[113, 119]",2397,27237,1.0,1.0
276,top,18,RFP,minus35,6,0.831594876885942,"[116, 122]",29444,190,1.0,1.0
277,top,18,RFP,minus35,6,0.793114513914539,"[122, 128]",29528,106,1.0,1.0
278,top,18,RFP,minus35,6,0.2227345384323799,"[126, 132]",29428,206,1.0,1.0
279,top,18,RFP,minus35,6,0.9157172250234256,"[127, 133]",29601,33,1.0,1.0
280,top,19,GFP,minus10,6,0.009602369045829458,"[0, 6]",19951,31,1.03125,1.0
281,top,19,GFP,minus10,6,1.2186877089048756e-05,"[1, 7]",19734,248,1.0308506009680751,1.0640040962621609
282,top,19,GFP,minus10,6,1.250287441538656e-05,"[4, 10]",19738,244,1.0309597523219811,1.0639801375095492
283,top,19,GFP,minus10,6,0.0007645609149575517,"[6, 12]",1410,18572,1.0378847907665165,1.0307692307692309
284,top,19,GFP,minus10,6,0.000597127068685501,"[9, 15]",19912,70,1.03125,1.0052047861330342
285,top,19,GFP,minus10,6,0.028569669015634548,"[18, 24]",19955,27,1.03125,1.0
286,top,19,GFP,minus10,6,0.045234837944759076,"[19, 25]",1064,18918,1.0236694677871148,1.031496062992126
287,top,19,GFP,minus10,6,0.61824881653225,"[32, 38]",19942,40,1.03125,1.0329433911523465
288,top,19,GFP,minus10,6,5.468047295447685e-10,"[34, 40]",19939,43,1.03125,1.0
289,top,19,GFP,minus10,6,0.0006789962953966493,"[53, 59]",19885,97,1.03125,1.0
290,top,19,GFP,minus10,6,3.4430696790997975e-05,"[56, 62]",1165,18817,1.0208333333333333,1.0318725099601591
291,top,19,GFP,minus10,6,3.5432724764883e-07,"[58, 64]",975,19007,1.018867924528302,1.0319148936170213
292,top,19,GFP,minus10,6,1.5936041800722323e-12,"[60, 66]",19900,82,1.03125,1.0
293,top,19,GFP,minus10,6,0.05480661408403537,"[61, 67]",19970,12,1.03125,1.0091478696741856
294,top,19,GFP,minus10,6,0.007795306574277293,"[65, 71]",19938,44,1.03125,1.0
295,top,19,GFP,minus10,6,3.0745803585693674e-09,"[69, 75]",19932,50,1.03125,1.0
296,top,19,GFP,minus10,6,0.0016688240646426803,"[74, 80]",19958,24,1.03125,1.0
297,top,19,GFP,minus10,6,0.5043876021714966,"[75, 81]",19934,48,1.03125,1.019704592363261
298,top,19,GFP,minus10,6,0.0018742315518228427,"[78, 84]",19839,143,1.03125,1.0526315789473684
299,top,19,GFP,minus10,6,0.0027357710884939974,"[81, 87]",19796,186,1.03125,1.043560606060606
300,top,19,GFP,minus10,6,0.0022756749921997287,"[83, 89]",19808,174,1.03125,1.0144277434205053
301,top,19,GFP,minus10,6,0.0013784822065895526,"[90, 96]",19842,140,1.03125,1.0173670453403036
302,top,19,GFP,minus10,6,0.0758550744983312,"[92, 98]",19870,112,1.03125,1.0460361067503925
303,top,19,GFP,minus10,6,0.005180642794325327,"[93, 99]",19812,170,1.03125,1.01990099009901
304,top,19,GFP,minus10,6,0.0047947291239437565,"[95, 101]",1017,18965,1.0232558139534884,1.03125
305,top,19,GFP,minus10,6,4.4703279639447627e-10,"[98, 104]",19920,62,1.03125,1.0
306,top,19,GFP,minus10,6,0.0019765515221661983,"[101, 107]",19924,58,1.03125,1.0072337925181172
307,top,19,GFP,minus10,6,7.208557910190781e-10,"[108, 114]",19868,114,1.0309278350515465,1.1290104947526236
308,top,19,GFP,minus10,6,0.35236357771975413,"[110, 116]",19937,45,1.03125,1.0093632958801495
309,top,19,GFP,minus10,6,1.0157848194625645e-07,"[114, 120]",19806,176,1.0309278350515465,1.0807291666666665
310,top,19,GFP,minus10,6,0.0013767017344896951,"[116, 122]",19858,124,1.0310077519379846,1.0631648936170213
311,top,19,GFP,minus10,6,0.10578317819997596,"[120, 126]",19953,29,1.03125,1.0082530949105917
312,top,19,GFP,minus10,6,2.8836209981384296e-13,"[121, 127]",1345,18637,1.0212765957446808,1.0319634703196348
313,top,19,GFP,minus10,6,5.4523694386887845e-08,"[125, 131]",19922,60,1.03125,1.0
314,top,19,GFP,minus10,6,0.07059323577956096,"[132, 138]",1619,18363,1.0277777777777777,1.03125
315,top,19,GFP,minus10,6,0.07314303420811002,"[137, 143]",19744,238,1.03125,1.0220588235294117
316,top,19,GFP,minus10,6,0.36305540182552976,"[142, 148]",19968,14,1.03125,1.0026385224274406
317,top,19,GFP,minus10,6,1.1215342160604574e-05,"[144, 150]",19887,95,1.03125,1.0
318,top,19,GFP,minus35,6,0.9315893604171753,"[9, 15]",19484,498,1.03125,1.031746031746032
319,top,19,GFP,minus35,6,0.0023229195121199824,"[13, 19]",19609,373,1.03125,1.020408163265306
320,top,19,GFP,minus35,6,0.83129167856309,"[17, 23]",19945,37,1.03125,1.0236686390532543
321,top,19,GFP,minus35,6,0.0017618530036831977,"[18, 24]",19811,171,1.03125,1.0179856115107917
322,top,19,GFP,minus35,6,0.9093314457175631,"[21, 27]",19758,224,1.03125,1.030343716433942
323,top,19,GFP,minus35,6,0.012022137170407197,"[24, 30]",19846,136,1.0312152004454342,1.0571895424836601
324,top,19,GFP,minus35,6,0.7396587232557672,"[32, 38]",2017,17965,1.0285714285714285,1.03125
325,top,19,GFP,minus35,6,2.5956863346531646e-06,"[33, 39]",19866,116,1.03125,1.002236002973512
326,top,19,GFP,minus35,6,0.0006675443391009686,"[36, 42]",19884,98,1.03125,1.0036393442622948
327,top,19,GFP,minus35,6,0.015853495541879523,"[39, 45]",19882,100,1.03125,1.0068076577510539
328,top,19,GFP,minus35,6,0.0001793103785801799,"[56, 62]",19873,109,1.03125,1.0138248847926268
329,top,19,GFP,minus35,6,2.0464178592417663e-08,"[65, 71]",19879,103,1.03125,1.0
330,top,19,GFP,minus35,6,2.4593211678916023e-06,"[66, 72]",19872,110,1.03125,1.0
331,top,19,GFP,minus35,6,0.00012527400022379893,"[67, 73]",1237,18745,1.020979020979021,1.0316901408450705
332,top,19,GFP,minus35,6,0.46907257547320536,"[70, 76]",19765,217,1.03125,1.032258064516129
333,top,19,GFP,minus35,6,0.5415160819678453,"[73, 79]",19925,57,1.03125,1.0384615384615383
334,top,19,GFP,minus35,6,1.2627920122353668e-06,"[74, 80]",19857,125,1.03125,1.0
335,top,19,GFP,minus35,6,0.23727884134040367,"[77, 83]",1735,18247,1.0289017341040465,1.03125
336,top,19,GFP,minus35,6,0.6872975116663249,"[78, 84]",19928,54,1.03125,1.019704592363261
337,top,19,GFP,minus35,6,0.7374750922845099,"[79, 85]",19936,46,1.03125,1.0276580459770113
338,top,19,GFP,minus35,6,0.5461680715667218,"[87, 93]",19962,20,1.03125,1.0378328871354094
339,top,19,GFP,minus35,6,0.5271555431456416,"[88, 94]",19970,12,1.03125,1.019638043896804
340,top,19,GFP,minus35,6,0.0013374633092136953,"[97, 103]",19316,666,1.03125,1.022305140961857
341,top,19,GFP,minus35,6,2.9925797351490204e-10,"[98, 104]",1842,18140,1.0212016781540307,1.032258064516129
342,top,19,GFP,minus35,6,0.10784346950763347,"[99, 105]",19882,100,1.03125,1.0367404968572282
343,top,19,GFP,minus35,6,0.15303265241048375,"[111, 117]",19946,36,1.03125,1.0093459906750115
344,top,19,GFP,minus35,6,0.04807190309003655,"[112, 118]",1372,18610,1.0328386566704322,1.03125
345,top,19,GFP,minus35,6,0.04657518051070693,"[113, 119]",19825,157,1.03125,1.0416666666666667
346,top,19,GFP,minus35,6,0.1432670671505074,"[120, 126]",19948,34,1.03125,1.0667408231368185
347,top,19,GFP,minus35,6,0.025905341550427313,"[125, 131]",19515,467,1.03125,1.027027027027027
348,top,19,GFP,minus35,6,7.691176344411423e-07,"[129, 135]",19897,85,1.0310880829015543,1.1111111111111112
349,top,19,GFP,minus35,6,0.10560691306390801,"[130, 136]",19936,46,1.03125,1.0526315789473684
350,top,19,GFP,minus35,6,0.0072761238574908125,"[139, 145]",19966,16,1.03125,1.0
351,top,19,GFP,minus35,6,0.14709164450669426,"[142, 148]",19900,82,1.03125,1.023789671866595
352,top,19,RFP,minus10,6,0.26654036206886456,"[0, 6]",19951,31,1.0,1.0
353,top,19,RFP,minus10,6,0.8675951526949878,"[1, 7]",19734,248,1.0,1.0
354,top,19,RFP,minus10,6,0.06384851620675205,"[4, 10]",19738,244,1.0,1.0
355,top,19,RFP,minus10,6,0.9882984646810772,"[6, 12]",1410,18572,1.0,1.0
356,top,19,RFP,minus10,6,0.9615073570927964,"[9, 15]",19912,70,1.0,1.0
357,top,19,RFP,minus10,6,0.18532149924294572,"[18, 24]",19955,27,1.0,1.0
358,top,19,RFP,minus10,6,0.0010986313118176768,"[19, 25]",1064,18918,1.0,1.0
359,top,19,RFP,minus10,6,0.6184555586462939,"[32, 38]",19942,40,1.0,1.0
360,top,19,RFP,minus10,6,0.09185314695152144,"[34, 40]",19939,43,1.0,1.0
361,top,19,RFP,minus10,6,0.0003074417015663666,"[53, 59]",19885,97,1.0,1.0
362,top,19,RFP,minus10,6,0.11370516360340747,"[56, 62]",1165,18817,1.0,1.0
363,top,19,RFP,minus10,6,0.028693931780371808,"[58, 64]",975,19007,1.0,1.0
364,top,19,RFP,minus10,6,6.16419104567898e-05,"[60, 66]",19900,82,1.0,1.0
365,top,19,RFP,minus10,6,0.06716041720122215,"[61, 67]",19970,12,1.0,1.0083887306109527
366,top,19,RFP,minus10,6,4.474609579761888e-39,"[65, 71]",19938,44,1.0,1.8874591503267972
367,top,19,RFP,minus10,6,0.2591022568372644,"[69, 75]",19932,50,1.0,1.0
368,top,19,RFP,minus10,6,0.9187467729813371,"[74, 80]",19958,24,1.0,1.0
369,top,19,RFP,minus10,6,0.13876665285367423,"[75, 81]",19934,48,1.0,1.0
370,top,19,RFP,minus10,6,0.07271826323993004,"[78, 84]",19839,143,1.0,1.0
371,top,19,RFP,minus10,6,0.0824269993010917,"[81, 87]",19796,186,1.0,1.0
372,top,19,RFP,minus10,6,0.6259963500276979,"[83, 89]",19808,174,1.0,1.0
373,top,19,RFP,minus10,6,0.9745267343646764,"[90, 96]",19842,140,1.0,1.0
374,top,19,RFP,minus10,6,0.6671241886914079,"[92, 98]",19870,112,1.0,1.0
375,top,19,RFP,minus10,6,0.026705519513739413,"[93, 99]",19812,170,1.0,1.0
376,top,19,RFP,minus10,6,8.562052780724993e-06,"[95, 101]",1017,18965,1.0,1.0
377,top,19,RFP,minus10,6,0.0020951594666320035,"[98, 104]",19920,62,1.0,1.0
378,top,19,RFP,minus10,6,0.9442151579452677,"[101, 107]",19924,58,1.0,1.0
379,top,19,RFP,minus10,6,0.4700596028144801,"[108, 114]",19868,114,1.0,1.0
380,top,19,RFP,minus10,6,0.04223458362005144,"[110, 116]",19937,45,1.0,1.0
381,top,19,RFP,minus10,6,0.5202289005217946,"[114, 120]",19806,176,1.0,1.0
382,top,19,RFP,minus10,6,0.0392558389910971,"[116, 122]",19858,124,1.0,1.0
383,top,19,RFP,minus10,6,0.8886538075711952,"[120, 126]",19953,29,1.0,1.0
384,top,19,RFP,minus10,6,0.7137378668955292,"[121, 127]",1345,18637,1.0,1.0
385,top,19,RFP,minus10,6,0.09653547392131312,"[125, 131]",19922,60,1.0,1.0
386,top,19,RFP,minus10,6,0.04385148318353195,"[132, 138]",1619,18363,1.0,1.0
387,top,19,RFP,minus10,6,0.30784832236480164,"[137, 143]",19744,238,1.0,1.0
388,top,19,RFP,minus10,6,0.5937743555049779,"[142, 148]",19968,14,1.0,1.0
389,top,19,RFP,minus10,6,0.000986564734955223,"[144, 150]",19887,95,1.0,1.0
390,top,19,RFP,minus35,6,0.7485912667102637,"[9, 15]",19484,498,1.0,1.0
391,top,19,RFP,minus35,6,0.0036489830531964648,"[13, 19]",19609,373,1.0,1.0
392,top,19,RFP,minus35,6,0.3796759444853973,"[17, 23]",19945,37,1.0,1.0
393,top,19,RFP,minus35,6,0.10368522676316487,"[18, 24]",19811,171,1.0,1.0
394,top,19,RFP,minus35,6,6.380412784272178e-06,"[21, 27]",19758,224,1.0,1.0
395,top,19,RFP,minus35,6,0.03903609287970343,"[24, 30]",19846,136,1.0,1.0
396,top,19,RFP,minus35,6,0.001525791194315556,"[32, 38]",2017,17965,1.0,1.0
397,top,19,RFP,minus35,6,0.1398310556845948,"[33, 39]",19866,116,1.0,1.0
398,top,19,RFP,minus35,6,0.010325292790250839,"[36, 42]",19884,98,1.0,1.0
399,top,19,RFP,minus35,6,0.706560043923566,"[39, 45]",19882,100,1.0,1.0
400,top,19,RFP,minus35,6,0.0016344076868588411,"[56, 62]",19873,109,1.0,1.0
401,top,19,RFP,minus35,6,0.9889308231095085,"[65, 71]",19879,103,1.0,1.0
402,top,19,RFP,minus35,6,0.9834094742383331,"[66, 72]",19872,110,1.0,1.0
403,top,19,RFP,minus35,6,0.018607154833512135,"[67, 73]",1237,18745,1.0,1.0
404,top,19,RFP,minus35,6,0.11946217489916981,"[70, 76]",19765,217,1.0,1.0
405,top,19,RFP,minus35,6,0.569263943511513,"[73, 79]",19925,57,1.0,1.0
406,top,19,RFP,minus35,6,0.8040279841351619,"[74, 80]",19857,125,1.0,1.0
407,top,19,RFP,minus35,6,4.7961969461342134e-05,"[77, 83]",1735,18247,1.0,1.0
408,top,19,RFP,minus35,6,0.20496572847576178,"[78, 84]",19928,54,1.0,1.0
409,top,19,RFP,minus35,6,0.18408498766693193,"[79, 85]",19936,46,1.0,1.0
410,top,19,RFP,minus35,6,0.5530854027560316,"[87, 93]",19962,20,1.0,1.0
411,top,19,RFP,minus35,6,0.9333387282289717,"[88, 94]",19970,12,1.0,1.0
412,top,19,RFP,minus35,6,4.059466061070992e-05,"[97, 103]",19316,666,1.0,1.0
413,top,19,RFP,minus35,6,0.0030624301102167594,"[98, 104]",1842,18140,1.0,1.0
414,top,19,RFP,minus35,6,0.010732885699459595,"[99, 105]",19882,100,1.0,1.0
415,top,19,RFP,minus35,6,0.32595734190273007,"[111, 117]",19946,36,1.0,1.0
416,top,19,RFP,minus35,6,0.029418983163202704,"[112, 118]",1372,18610,1.0,1.0
417,top,19,RFP,minus35,6,0.002219553743896153,"[113, 119]",19825,157,1.0,1.0
418,top,19,RFP,minus35,6,0.630350038831315,"[120, 126]",19948,34,1.0,1.0
419,top,19,RFP,minus35,6,0.0005609229728866849,"[125, 131]",19515,467,1.0,1.0
420,top,19,RFP,minus35,6,0.28375397626767573,"[129, 135]",19897,85,1.0,1.0
421,top,19,RFP,minus35,6,0.09213243278842131,"[130, 136]",19936,46,1.0,1.0
422,top,19,RFP,minus35,6,0.3476187506453614,"[139, 145]",19966,16,1.0,1.0
423,top,19,RFP,minus35,6,0.6328868847933578,"[142, 148]",19900,82,1.0,1.0
424,top,3,GFP,minus10,6,0.27659345838742155,"[3, 9]",16767,72,1.0024311183144246,1.0105894217839535
425,top,3,GFP,minus10,6,4.1764081835737206e-57,"[10, 16]",1142,15697,1.0,1.004742145820984
426,top,3,GFP,minus10,6,5.846100631305222e-13,"[15, 21]",16754,85,1.002118682107909,1.0909090909090908
427,top,3,GFP,minus10,6,0.10443393618522201,"[16, 22]",16750,89,1.002426212910239,1.0232558139534884
428,top,3,GFP,minus10,6,0.5822295585505757,"[20, 26]",16818,21,1.0025031642000526,1.0
429,top,3,GFP,minus10,6,2.3294402628695063e-08,"[21, 27]",809,16030,1.0138888888888888,1.0018744290633126
430,top,3,GFP,minus10,6,0.004740955615905626,"[30, 36]",16799,40,1.002409638554217,1.0110222868217056
431,top,3,GFP,minus10,6,2.7972298715773035e-07,"[31, 37]",16762,77,1.0027472527472527,1.0
432,top,3,GFP,minus10,6,1.5688073775793563e-07,"[35, 41]",16674,165,1.0027586259379326,1.0
433,top,3,GFP,minus10,6,0.0755701527187608,"[36, 42]",16774,65,1.0026542905453009,1.0
434,top,3,GFP,minus10,6,0.2491953988805926,"[41, 47]",16829,10,1.0025125628140703,1.0
435,top,3,GFP,minus10,6,0.27661943745582573,"[42, 48]",16751,88,1.0026490066225169,1.0
436,top,3,GFP,minus10,6,0.008373945309370084,"[50, 56]",16723,116,1.0023310023310024,1.0284366576819406
437,top,3,GFP,minus10,6,0.15131270748404227,"[51, 57]",16761,78,1.0025740025740026,1.0
438,top,3,GFP,minus10,6,0.969769379556376,"[71, 77]",16747,92,1.0024937655860349,1.0014409221902016
439,top,3,GFP,minus10,6,0.037431983751670186,"[80, 86]",16809,30,1.0025773195876289,1.0
440,top,3,GFP,minus10,6,0.007189826184930383,"[83, 89]",16820,19,1.0025806494578973,1.0
441,top,3,GFP,minus10,6,0.5583914385200712,"[86, 92]",860,15979,1.002196332618491,1.0025125628140703
442,top,3,GFP,minus10,6,0.5343629805771248,"[88, 94]",16777,62,1.0024937655860349,1.0013550135501355
443,top,3,GFP,minus10,6,0.8613448644242376,"[91, 97]",16798,41,1.0024693766805481,1.002710027100271
444,top,3,GFP,minus10,6,0.14001645976174024,"[93, 99]",16798,41,1.0025031642000526,1.0
445,top,3,GFP,minus10,6,0.7875787171002941,"[94, 100]",16607,232,1.0026246719160106,1.0
446,top,3,GFP,minus10,6,0.0013857483116545253,"[97, 103]",16811,28,1.0026246719160106,1.0
447,top,3,GFP,minus10,6,0.24186442488003412,"[103, 109]",16785,54,1.0024311183144246,1.00695194198661
448,top,3,GFP,minus10,6,0.0020389650575754602,"[106, 112]",16792,47,1.0026043256220882,1.0
449,top,3,GFP,minus10,6,0.04721369143034239,"[114, 120]",16796,43,1.0025756610808156,1.0
450,top,3,GFP,minus10,6,0.00043623128624120514,"[123, 129]",1461,15378,1.008,1.001650529068105
451,top,3,GFP,minus10,6,0.07465695212036826,"[130, 136]",1306,15533,1.0,1.002710027100271
452,top,3,GFP,minus10,6,0.02589530025681453,"[140, 146]",16774,65,1.0026043256220882,1.0
453,top,3,GFP,minus35,6,0.23782158443405021,"[0, 6]",16821,18,1.0025157232704405,1.0
454,top,3,GFP,minus35,6,0.27659345838742155,"[2, 8]",16767,72,1.0024311183144246,1.0105894217839535
455,top,3,GFP,minus35,6,4.29237417114043e-05,"[7, 13]",16803,36,1.002659574468085,1.0
456,top,3,GFP,minus35,6,0.004724008072949932,"[10, 16]",16816,23,1.0026043256220882,1.0
457,top,3,GFP,minus35,6,5.085400259670199e-08,"[14, 20]",16731,108,1.002770083102493,1.0
458,top,3,GFP,minus35,6,1.552356566503288e-06,"[18, 24]",16790,49,1.002702702702703,1.0
459,top,3,GFP,minus35,6,0.3143991679494357,"[19, 25]",1178,15661,1.0028332249805367,1.0024449877750612
460,top,3,GFP,minus35,6,0.00012082145393640592,"[20, 26]",1200,15639,1.0087867970102833,1.002002002002002
461,top,3,GFP,minus35,6,4.889136019609611e-16,"[26, 32]",16695,144,1.0029411764705882,1.0
462,top,3,GFP,minus35,6,0.03922096177069096,"[29, 35]",1299,15540,1.0,1.0030496121916288
463,top,3,GFP,minus35,6,0.5546998491058623,"[30, 36]",1261,15578,1.0,1.0029422585811365
464,top,3,GFP,minus35,6,1.9211395626167266e-08,"[31, 37]",16239,600,1.0033112582781456,1.0
465,top,3,GFP,minus35,6,0.4740139889906344,"[35, 41]",930,15909,1.0,1.002702702702703
466,top,3,GFP,minus35,6,0.2498261596663105,"[39, 45]",16816,23,1.0025220841383808,1.0
467,top,3,GFP,minus35,6,0.02365378127005927,"[40, 46]",1554,15285,1.0,1.0029498525073746
468,top,3,GFP,minus35,6,0.03280074488914443,"[41, 47]",16821,18,1.0024449877750612,1.3041666666666667
469,top,3,GFP,minus35,6,0.5976711392169743,"[47, 53]",16808,31,1.0025141430422555,1.0
470,top,3,GFP,minus35,6,9.646158879960933e-05,"[55, 61]",16624,215,1.0022421637382801,1.024390243902439
471,top,3,GFP,minus35,6,0.6045226749848709,"[56, 62]",16705,134,1.0025773195876289,1.0
472,top,3,GFP,minus35,6,0.4344607145021693,"[70, 76]",16815,24,1.0025284450063212,1.0
473,top,3,GFP,minus35,6,0.35542739804998236,"[71, 77]",16784,55,1.0025220841383808,1.0
474,top,3,GFP,minus35,6,0.6581483696230432,"[82, 88]",16298,541,1.0023928261973198,1.0039630118890357
475,top,3,GFP,minus35,6,2.482928299087927e-09,"[83, 89]",1198,15641,1.0,1.0035211267605637
476,top,3,GFP,minus35,6,0.014240047961728319,"[84, 90]",1167,15672,1.0,1.0029156749404962
477,top,3,GFP,minus35,6,0.38163015884212703,"[85, 91]",16690,149,1.0025220841383808,1.0
478,top,3,GFP,minus35,6,3.664041184190847e-05,"[88, 94]",16784,55,1.0026631205673757,1.0
479,top,3,GFP,minus35,6,0.14139926187293744,"[91, 97]",1454,15385,1.0052703115031483,1.001974333662389
480,top,3,GFP,minus35,6,0.47077366083425953,"[92, 98]",958,15881,1.00140102063179,1.0025740025740026
481,top,3,GFP,minus35,6,0.00023506522536084903,"[99, 105]",16795,44,1.0026315789473683,1.0
482,top,3,GFP,minus35,6,0.4039482333665346,"[102, 108]",1398,15441,1.004429814664011,1.0020449897750512
483,top,3,GFP,minus35,6,0.32030125301692347,"[114, 120]",1496,15343,1.0,1.002770083102493
484,top,3,GFP,minus35,6,0.05949080465166345,"[115, 121]",16808,31,1.0025141430422555,1.0
485,top,3,GFP,minus35,6,0.018182129913879047,"[128, 134]",16791,48,1.002642007926024,1.0
486,top,3,GFP,minus35,6,0.726396242485239,"[142, 148]",16735,104,1.0025284450063212,1.0
487,top,3,RFP,minus10,6,0.1125555072747732,"[3, 9]",16767,72,1.0,1.0
488,top,3,RFP,minus10,6,3.1822975435940798e-06,"[10, 16]",1142,15697,1.0,1.0
489,top,3,RFP,minus10,6,0.5395697615145416,"[15, 21]",16754,85,1.0,1.0
490,top,3,RFP,minus10,6,0.30959312095005553,"[16, 22]",16750,89,1.0,1.0
491,top,3,RFP,minus10,6,0.5461993701342676,"[20, 26]",16818,21,1.0,1.0
492,top,3,RFP,minus10,6,0.7894487851718393,"[21, 27]",809,16030,1.0,1.0
493,top,3,RFP,minus10,6,0.6184181210260182,"[30, 36]",16799,40,1.0,1.0
494,top,3,RFP,minus10,6,0.0019611495961299272,"[31, 37]",16762,77,1.0,1.0
495,top,3,RFP,minus10,6,0.6351617141427259,"[35, 41]",16674,165,1.0,1.0
496,top,3,RFP,minus10,6,0.881739753352007,"[36, 42]",16774,65,1.0,1.0
497,top,3,RFP,minus10,6,0.7078387608541035,"[41, 47]",16829,10,1.0,1.0
498,top,3,RFP,minus10,6,0.9194612758774215,"[42, 48]",16751,88,1.0,1.0
499,top,3,RFP,minus10,6,0.7721237944414744,"[50, 56]",16723,116,1.0,1.0
